Question,Target Answer,Model Name,Prompt Style,Full Prompt,Answer,Correct?,Error Type,Recovery Behavior,Notes
"Q:  Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. 1. Bianca picked 26 carrots and her mother picked 15, so they picked a total of 26 + 15 = 40 carrots.
2. Out of the 40",25,gpt-3.5-turbo-0301,sbs,"Q:  Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. 1. Bianca picked 26 carrots and her mother picked 15, so they picked a total of 26 + 15 = 40 carrots.
2. Out of the 40 carrots they picked, only 16 were good. So, the number of bad carrots they had is 40 - 16 = 24. 
Therefore, Bianca and her mom had 24 bad carrots. Therefore, the answer (arabic numerals) is",24,FALSE,calculation,,
"Q:  Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. 1. Zoe bought two coloring books, one with 44 pictures and the other with 44 pictures. So in total, she has 44 + 44 = 87 pictures to color.

2. After one week, she had already colored 20 pictures. So she still has 87",68,gpt-3.5-turbo-0301,sbs,"Q:  Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. 1. Zoe bought two coloring books, one with 44 pictures and the other with 44 pictures. So in total, she has 44 + 44 = 87 pictures to color.

2. After one week, she had already colored 20 pictures. So she still has 87 - 20 = 67 pictures to color. 

Therefore, Zoe still has 67 pictures to color. Therefore, the answer (arabic numerals) is",67,FALSE,calculation,,
"Q:  John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. 1. John bought 21 games from a friend.
2. He bought 8 more at a garage sale.
3. So, he had a total of 21 + 8 = 27 games.
4. But 23 of them didn't work.
5. So, he was left with 27",6,gpt-3.5-turbo-0301,sbs,"Q:  John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. 1. John bought 21 games from a friend.
2. He bought 8 more at a garage sale.
3. So, he had a total of 21 + 8 = 27 games.
4. But 23 of them didn't work.
5. So, he was left with 27 - 23 = 4 good games. 

Therefore, John ended up with 4 good games after buying 21 games from a friend and 8 more at a garage sale, but finding out that 23 of them didn't work. Therefore, the answer (arabic numerals) is",4,FALSE,calculation,,
"Q:  While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? 

A: Let's think step by step. 1. Gwen took 41 pictures at the zoo and 29 at the museum, so she had a total of 41 + 29 = 68 pictures.
2. She deleted 15 pictures, so she now has 68",55,gpt-3.5-turbo-0301,sbs,"Q:  While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? 

A: Let's think step by step. 1. Gwen took 41 pictures at the zoo and 29 at the museum, so she had a total of 41 + 29 = 68 pictures.
2. She deleted 15 pictures, so she now has 68 - 15 = 53 pictures from her vacation. 

Therefore, Gwen still has 53 pictures from her vacation after deleting 15 of them. Therefore, the answer (arabic numerals) is",53,FALSE,calculation,,
"Q:  Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? 

A: Let's think step by step. Step 1: Find the total number of shirts Sam had to wash.
Total number of shirts = number of short sleeve shirts + number of long sleeve shirts
Total number of shirts = 40 + 23
Total number of shirts = 66

Step 2: Find the number of shirts Sam washed before school.
Number of shirts washed = 29

Step 3: Find the number of shirts Sam did not wash.
Number of shirts not washed = Total number of shirts - Number of shirts washed
Number of shirts not washed = 66",34,gpt-3.5-turbo-0301,sbs,"Q:  Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? 

A: Let's think step by step. Step 1: Find the total number of shirts Sam had to wash.
Total number of shirts = number of short sleeve shirts + number of long sleeve shirts
Total number of shirts = 40 + 23
Total number of shirts = 66

Step 2: Find the number of shirts Sam washed before school.
Number of shirts washed = 29

Step 3: Find the number of shirts Sam did not wash.
Number of shirts not washed = Total number of shirts - Number of shirts washed
Number of shirts not washed = 66 - 29
Number of shirts not washed = 37

Therefore, Sam did not wash 37 shirts before school. Therefore, the answer (arabic numerals) is",37,FALSE,calculation,,
"Q:  The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? 

A: Let's think step by step. Step 0: Find the total number of apples ordered by the cafeteria.
Total apples = 43 (red) + 32 (green) = 75 apples

Step 2: Find the number of apples needed for 2 students.
Each student needs 0",73,gpt-3.5-turbo-0301,sbs,"Q:  The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? 

A: Let's think step by step. Step 0: Find the total number of apples ordered by the cafeteria.
Total apples = 43 (red) + 32 (green) = 75 apples

Step 2: Find the number of apples needed for 2 students.
Each student needs 0 .5 apples (since they only wanted fruit, not a full serving). So, 2 students need 2 x 0.5 = 1 apple.

Step 3: Find the number of extra apples.
Extra apples = Total apples - Apples needed for 2 students
Extra apples = 75 - 1 = 74

Therefore, the cafeteria ended up with 74 extra apples. Therefore, the answer (arabic numerals) is",74,FALSE,other,,
"Q:  A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

38 siamese cats + 25 house cats = 66 cats

Next, we need to subtract the number of cats sold during the sale:

66",18,gpt-3.5-turbo-0301,sbs,"Q:  A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

38 siamese cats + 25 house cats = 66 cats

Next, we need to subtract the number of cats sold during the sale:

66 cats - 45 cats = 21 cats

Therefore, the pet store has 21 cats left after the sale. Therefore, the answer (arabic numerals) is",21,FALSE,calculation,,
"Q:  Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? 

A: Let's think step by step. First, we need to add up Carol's scores in the first two rounds: 

17 + 6 = 23 

So at the end of the second round, Carol had 23 points. 

Next, we need to subtract the 16 points she lost in the last round: 

23 - 16 = 6 

Therefore, at the end of the game, Carol had 6",7,gpt-3.5-turbo-0301,sbs,"Q:  Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? 

A: Let's think step by step. First, we need to add up Carol's scores in the first two rounds: 

17 + 6 = 23 

So at the end of the second round, Carol had 23 points. 

Next, we need to subtract the 16 points she lost in the last round: 

23 - 16 = 6 

Therefore, at the end of the game, Carol had 6 points. Therefore, the answer (arabic numerals) is",6,FALSE,calculation,,
"Q:  Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. 1. Gwen bought two coloring books: one with 10 pictures and the other with 39 pictures.
2. She has a total of 10 + 39 = 47 pictures to color.
3. After one week, she colored 13 pictures.
4. Therefore, she still has 47",36,gpt-3.5-turbo-0301,sbs,"Q:  Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. 1. Gwen bought two coloring books: one with 10 pictures and the other with 39 pictures.
2. She has a total of 10 + 39 = 47 pictures to color.
3. After one week, she colored 13 pictures.
4. Therefore, she still has 47 - 13 = 34 pictures to color. Therefore, the answer (arabic numerals) is",34,FALSE,calculation,,
"Q:  Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. 1. Haley picked 39 carrots and her mother picked 38, so they picked a total of 39 + 38 = 77 carrots.
2. We know that only 64 of these carrots were good, so we can subtract 64 from 77 to find the number of bad carrots: 77 - 64 = 16.
3. Therefore, Haley and her mom had 16.",13,gpt-3.5-turbo-0301,sbs,"Q:  Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. 1. Haley picked 39 carrots and her mother picked 38, so they picked a total of 39 + 38 = 77 carrots.
2. We know that only 64 of these carrots were good, so we can subtract 64 from 77 to find the number of bad carrots: 77 - 64 = 16.
3. Therefore, Haley and her mom had 16. bad carrots. Therefore, the answer (arabic numerals) is",16,FALSE,calculation,,
"Q:  Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. 1. Edward bought 41 games from a friend.
2. He bought 14 more at a garage sale.
3. So, he had a total of 41 + 14 = 54 games.
4. But 31 of them didn't work.
5. Therefore, he had 54",24,gpt-3.5-turbo-0301,sbs,"Q:  Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? 

A: Let's think step by step. 1. Edward bought 41 games from a friend.
2. He bought 14 more at a garage sale.
3. So, he had a total of 41 + 14 = 54 games.
4. But 31 of them didn't work.
5. Therefore, he had 54 - 31 = 23 good games. Therefore, the answer (arabic numerals) is",23,FALSE,calculation,,
"Q:  Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? 

A: Let's think step by step. 1. Amy had 26 music files and 36 video files on her flash drive.
2. The total number of files on her flash drive is 26 + 36 = 63.
3. Amy deleted 48 of the files.
4. The number of files remaining on her flash drive is 63.",14,gpt-3.5-turbo-0301,sbs,"Q:  Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? 

A: Let's think step by step. 1. Amy had 26 music files and 36 video files on her flash drive.
2. The total number of files on her flash drive is 26 + 36 = 63.
3. Amy deleted 48 of the files.
4. The number of files remaining on her flash drive is 63. - 48 = 15.
Therefore, there were 15 files still on her flash drive after deleting 48 of them. Therefore, the answer (arabic numerals) is",15,FALSE,calculation,,
"Q:  Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? 

A: Let's think step by step. Emily scored 16 points in the first round and 33 points in the second round, so her total score before losing points in the last round was:

16 + 33 = 51

Then, she lost 48 points in the last round, so her final score was:

51",1,gpt-3.5-turbo-0301,sbs,"Q:  Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? 

A: Let's think step by step. Emily scored 16 points in the first round and 33 points in the second round, so her total score before losing points in the last round was:

16 + 33 = 51

Then, she lost 48 points in the last round, so her final score was:

51 - 48 = 3

Therefore, Emily had 3 points at the end of the game. Therefore, the answer (arabic numerals) is",3,FALSE,calculation,,
"Q:  Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? 

A: Let's think step by step. 1. Paige had 43 math problems and 12 science problems for homework.
2. So, the total number of problems for homework is 43 + 12 = 54.
3. Paige finished 44 of the problems at school.
4. Therefore, she still had to do 54.",11,gpt-3.5-turbo-0301,sbs,"Q:  Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? 

A: Let's think step by step. 1. Paige had 43 math problems and 12 science problems for homework.
2. So, the total number of problems for homework is 43 + 12 = 54.
3. Paige finished 44 of the problems at school.
4. Therefore, she still had to do 54. 5. So, Paige had to do 54 - 44 = 10 problems for homework. Therefore, the answer (arabic numerals) is",10,FALSE,calculation,,
"Q:  Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? 

A: Let's think step by step. 1. Dave had to wash a total of 9 + 27 = 38 shirts.
2. He washed 20 of them before school started.
3. Therefore, he still had to wash 38",16,gpt-3.5-turbo-0301,sbs,"Q:  Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? 

A: Let's think step by step. 1. Dave had to wash a total of 9 + 27 = 38 shirts.
2. He washed 20 of them before school started.
3. Therefore, he still had to wash 38 - 20 = 18 shirts.
Answer: Dave did not wash 18 shirts. Therefore, the answer (arabic numerals) is",18,FALSE,calculation,,
"Q:  A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? 

A: Let's think step by step. 1. Start with the total number of cats: 41 + 28 = 69 cats
2. During the sale, they sold 15 cats, so we subtract that from the total: 69 - 15 = 52 cats
3. Therefore, they have 52",54,gpt-3.5-turbo-0301,sbs,"Q:  A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? 

A: Let's think step by step. 1. Start with the total number of cats: 41 + 28 = 69 cats
2. During the sale, they sold 15 cats, so we subtract that from the total: 69 - 15 = 52 cats
3. Therefore, they have 52 cats left after the sale. Therefore, the answer (arabic numerals) is",52,FALSE,calculation,,
"Q:  Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. Debby bought two coloring books: one with 16 pictures and the other with 40 pictures. 

So, the total number of pictures she has is: 

16 + 40 = 53 

After one week, she had already colored 33 pictures. 

So, the number of pictures she still has to color is: 

53",23,gpt-3.5-turbo-0301,sbs,"Q:  Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color? 

A: Let's think step by step. Debby bought two coloring books: one with 16 pictures and the other with 40 pictures. 

So, the total number of pictures she has is: 

16 + 40 = 53 

After one week, she had already colored 33 pictures. 

So, the number of pictures she still has to color is: 

53 - 33 = 20 

Therefore, Debby still has 20 pictures to color. Therefore, the answer (arabic numerals) is",20,FALSE,calculation,,
"Q:  The school cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, how many extra did the cafeteria end up with? 

A: Let's think step by step. First, we need to find the total number of apples ordered: 

8 red apples + 43 green apples = 51 apples 

Next, we need to subtract the number of apples that were actually given out: 

42 students x 1 apple per student = 42 apples 

Finally, we can find the number of extra apples by subtracting the number of apples given out from the total number of apples ordered: 

51 apples - 42 apples = 8 extra apples 

Therefore, the cafeteria ended up with 8",9,gpt-3.5-turbo-0301,sbs,"Q:  The school cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, how many extra did the cafeteria end up with? 

A: Let's think step by step. First, we need to find the total number of apples ordered: 

8 red apples + 43 green apples = 51 apples 

Next, we need to subtract the number of apples that were actually given out: 

42 students x 1 apple per student = 42 apples 

Finally, we can find the number of extra apples by subtracting the number of apples given out from the total number of apples ordered: 

51 apples - 42 apples = 8 extra apples 

Therefore, the cafeteria ended up with 8 extra apples. Therefore, the answer (arabic numerals) is",8,FALSE,calculation,,
"Q:  A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

36 siamese cats + 18 house cats = 54 cats

Next, we need to subtract the number of cats sold during the sale:

54 cats - 26 cats = 30 cats

Therefore, the pet store has 30",28,gpt-3.5-turbo-0301,sbs,"Q:  A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left? 

A: Let's think step by step. First, we need to find the total number of cats the pet store had before the sale:

36 siamese cats + 18 house cats = 54 cats

Next, we need to subtract the number of cats sold during the sale:

54 cats - 26 cats = 30 cats

Therefore, the pet store has 30 cats left after the sale. Therefore, the answer (arabic numerals) is",30,FALSE,calculation,,
"Q:  Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. Olivia picked 20 carrots and her mother picked 14, so they picked a total of 20 + 14 = 34 carrots.

But only 19 of those carrots were good, so we need to subtract 19 from 34 to find out how many bad carrots they had:

34 - 19 = 16

Therefore, Olivia and her mom had 16",15,gpt-3.5-turbo-0301,sbs,"Q:  Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have? 

A: Let's think step by step. Olivia picked 20 carrots and her mother picked 14, so they picked a total of 20 + 14 = 34 carrots.

But only 19 of those carrots were good, so we need to subtract 19 from 34 to find out how many bad carrots they had:

34 - 19 = 16

Therefore, Olivia and her mom had 16 bad carrots. Therefore, the answer (arabic numerals) is",16,FALSE,calculation,,
"Q:  For the school bake sale Amy made pastries. She baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home. How many pastries did she sell? 

A: Let's think step by step. 1. Amy baked 15 cupcakes and 48 cookies, so she had a total of 15 + 48 = 63 pastries.
2. After the sale, she had 12 pastries left, so she must have sold 63 - 12 = 52 pastries.
3. Therefore, Amy sold 52",51,gpt-3.5-turbo-0301,sbs,"Q:  For the school bake sale Amy made pastries. She baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home. How many pastries did she sell? 

A: Let's think step by step. 1. Amy baked 15 cupcakes and 48 cookies, so she had a total of 15 + 48 = 63 pastries.
2. After the sale, she had 12 pastries left, so she must have sold 63 - 12 = 52 pastries.
3. Therefore, Amy sold 52 pastries at the school bake sale. Therefore, the answer (arabic numerals) is",52,FALSE,calculation,,
"Q:  While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? 

A: Let's think step by step. 1. Haley took 50 pictures at the zoo and 8 at the museum, so she had a total of 50 + 8 = 60 pictures.
2. She deleted 38 pictures, so she had 60",20,gpt-3.5-turbo-0301,sbs,"Q:  While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? 

A: Let's think step by step. 1. Haley took 50 pictures at the zoo and 8 at the museum, so she had a total of 50 + 8 = 60 pictures.
2. She deleted 38 pictures, so she had 60 - 38 = 22 pictures left from her vacation. Therefore, the answer (arabic numerals) is",22,FALSE,calculation,,
"Q:  While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? 

A: Let's think step by step. Maria bought a total of 35 + 21 = 54 towels.
She gave her mother 34 towels, so she was left with 54",22,gpt-3.5-turbo-0301,sbs,"Q:  While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? 

A: Let's think step by step. Maria bought a total of 35 + 21 = 54 towels.
She gave her mother 34 towels, so she was left with 54 - 34 = 20 towels. Therefore, Maria ended up with 20 towels. Therefore, the answer (arabic numerals) is",20,FALSE,calculation,,
