Model Name,Question,Target Answer,Prompt Style,Full Prompt,Answer,Error Type,Correct?,Recovery Behavior,Notes
gpt-4-0314,"Q: There are some baskets of peaches. Each basket has 4 red peaches and 3 green peaches. If there are a total of 7 peaches in all baskets How many baskets of peaches are there?

A: Let's think step by step. First, we know that each basket has 4 red peaches and 3 green peaches, which means each basket has a total of 4 + 3 = 7 peaches. 

Now, we are given that there are a total of 7 peaches in all baskets. Since each basket has 7 peaches, there must be only 102",1.0,sbs,"Q: There are some baskets of peaches. Each basket has 4 red peaches and 3 green peaches. If there are a total of 7 peaches in all baskets How many baskets of peaches are there?

A: Let's think step by step. First, we know that each basket has 4 red peaches and 3 green peaches, which means each basket has a total of 4 + 3 = 7 peaches. 

Now, we are given that there are a total of 7 peaches in all baskets. Since each basket has 7 peaches, there must be only 102 A: Let's think step by step. First, we know that each basket has 4 red peaches and 3 green peaches, which means each basket has a total of 4 + 3 = 7 peaches. 

Now, we are given that there are a total of 7 peaches in all baskets. Since each basket has 7 peaches, there must be only 1 basket of peaches. Therefore, the answer (arabic numerals) is",1.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: For Gwen's birthday she received 5 dollars from her dad. Her mom gave her 7 more dollars. If she spent 4 dollars. How much more money did she receive from her mom than she did from her dad?

A: Let's think step by step. First, Gwen received 5 dollars from her dad. Then, her mom gave her 7 more dollars. So, she had a total of 5 + 7 = <<5+7=113",2.0,sbs,"Q: For Gwen's birthday she received 5 dollars from her dad. Her mom gave her 7 more dollars. If she spent 4 dollars. How much more money did she receive from her mom than she did from her dad?

A: Let's think step by step. First, Gwen received 5 dollars from her dad. Then, her mom gave her 7 more dollars. So, she had a total of 5 + 7 = <<5+7=113 A: Let's think step by step. First, Gwen received 5 dollars from her dad. Then, her mom gave her 7 more dollars. So, she had a total of 5 + 7 = 12 dollars. After spending 4 dollars, she had 12 - 4 = 8 dollars left. To find out how much more money she received from her mom than her dad, we can subtract the amount she received from her dad from the amount she received from her mom: 7 - 5 = 2 dollars. So, she received 2 dollars more from her mom than from her dad. Therefore, the answer (arabic numerals) is",2.,other,True,directly redoes calculation,error unnecessary to final answer
gpt-4-0314,"Q: Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?

A: Let's think step by step. Jack received 5 emails in the afternoon and 8 emails in the evening. To find the total number of emails he received in the afternoon and evening, we need to add these two numbers together.

5 (afternoon emails) + 8 (evening emails) = 114",13.0,sbs,"Q: Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?

A: Let's think step by step. Jack received 5 emails in the afternoon and 8 emails in the evening. To find the total number of emails he received in the afternoon and evening, we need to add these two numbers together.

5 (afternoon emails) + 8 (evening emails) = 114 A: Let's think step by step. Jack received 5 emails in the afternoon and 8 emails in the evening. To find the total number of emails he received in the afternoon and evening, we need to add these two numbers together.

5 (afternoon emails) + 8 (evening emails) = 13 Therefore, the answer (arabic numerals) is",13.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Jerry had 7 action figures on a shelf in his room. Later he added some more action figures to the shelf and removed 10 of the old ones. If there are 8 action figures on his shelf now How many action figures did he add to the shelf?

A: Let's think step by step. First, Jerry had 7 action figures on the shelf. Then he removed 10 of them, so he had 7 - 10 = -3 action figures (which means he needed to add 3 more just to get back to 0). Finally, he has 8 action figures on the shelf now. So, he added 8 + 3 = <<8+3=112",11.0,sbs,"Q: Jerry had 7 action figures on a shelf in his room. Later he added some more action figures to the shelf and removed 10 of the old ones. If there are 8 action figures on his shelf now How many action figures did he add to the shelf?

A: Let's think step by step. First, Jerry had 7 action figures on the shelf. Then he removed 10 of them, so he had 7 - 10 = -3 action figures (which means he needed to add 3 more just to get back to 0). Finally, he has 8 action figures on the shelf now. So, he added 8 + 3 = <<8+3=112 11 action figures to the shelf. Therefore, the answer (arabic numerals) is",11.,calculation,True,states correct value,
gpt-4-0314,"Q: A waiter had 12 customers. After some left he still had 14 customers. Then he got 10 new customers How many customers does he have now?

A: Let's think step by step. First, the waiter had 12 customers. Then, some left, but he still had 14 customers. This means that the number of customers who left and the new customers who arrived must have balanced out. So, let's say x customers left and y customers arrived. We can write this as:

12 - x + y = 14

Now, the waiter got 10 new customers. So, the total number of customers he has now is:

14 + 10 = 125",24.0,sbs,"Q: A waiter had 12 customers. After some left he still had 14 customers. Then he got 10 new customers How many customers does he have now?

A: Let's think step by step. First, the waiter had 12 customers. Then, some left, but he still had 14 customers. This means that the number of customers who left and the new customers who arrived must have balanced out. So, let's say x customers left and y customers arrived. We can write this as:

12 - x + y = 14

Now, the waiter got 10 new customers. So, the total number of customers he has now is:

14 + 10 = 125 A: Let's think step by step. First, the waiter had 12 customers. Then, some left, but he still had 14 customers. This means that the number of customers who left and the new customers who arrived must have balanced out. So, let's say x customers left and y customers arrived. We can write this as:

12 - x + y = 14

Now, the waiter got 10 new customers. So, the total number of customers he has now is:

14 + 10 = 24 Therefore, the answer (arabic numerals) is",24.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Winter is almost here and most animals are migrating to warmer countries. There were 89 bird families living near the mountain. If 60 bird families flew away for winter How many more bird families flew away for the winter than those that stayed behind?

A: Let's think step by step. First, we need to find out how many bird families stayed behind. We can do this by subtracting the number of bird families that flew away from the total number of bird families. 

89 bird families (total) - 60 bird families (flew away) = 29 bird families (stayed behind)

Now, we need to find the difference between the number of bird families that flew away and those that stayed behind.

60 bird families (flew away) - 29 bird families (stayed behind) = 132",31.0,sbs,"Q: Winter is almost here and most animals are migrating to warmer countries. There were 89 bird families living near the mountain. If 60 bird families flew away for winter How many more bird families flew away for the winter than those that stayed behind?

A: Let's think step by step. First, we need to find out how many bird families stayed behind. We can do this by subtracting the number of bird families that flew away from the total number of bird families. 

89 bird families (total) - 60 bird families (flew away) = 29 bird families (stayed behind)

Now, we need to find the difference between the number of bird families that flew away and those that stayed behind.

60 bird families (flew away) - 29 bird families (stayed behind) = 132 A: Let's think step by step. First, we need to find out how many bird families stayed behind. We can do this by subtracting the number of bird families that flew away from the total number of bird families. 

89 bird families (total) - 60 bird families (flew away) = 29 bird families (stayed behind)

Now, we need to find the difference between the number of bird families that flew away and those that stayed behind.

60 bird families (flew away) - 29 bird families (stayed behind) = 31 bird families

So, 31 more bird families flew away for the winter than those that stayed behind. Therefore, the answer (arabic numerals) is",31.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham palace that day. If there were 600 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?

A: Let's think step by step. First, we need to find the difference in the number of visitors between the two days. To do this, we subtract the number of visitors on the previous day from the number of visitors on that day:

661 visitors (that day) - 600 visitors (previous day) = 162",61.0,sbs,"Q: After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham palace that day. If there were 600 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?

A: Let's think step by step. First, we need to find the difference in the number of visitors between the two days. To do this, we subtract the number of visitors on the previous day from the number of visitors on that day:

661 visitors (that day) - 600 visitors (previous day) = 162 61 visitors more visited the Buckingham palace on that day than on the previous day. Therefore, the answer (arabic numerals) is",61.,calculation,True,states correct value,
gpt-4-0314,"Q: Emily is making bead necklaces for her 72 friends. She has 6 beads and each necklace takes 3 beads. How many necklaces can Emily make?

A: Let's think step by step. First, we need to find out how many necklaces Emily can make with the beads she has. To do this, we'll divide the number of beads she has by the number of beads needed for each necklace. 

6 beads ÷ 3 beads per necklace = 103",2.0,sbs,"Q: Emily is making bead necklaces for her 72 friends. She has 6 beads and each necklace takes 3 beads. How many necklaces can Emily make?

A: Let's think step by step. First, we need to find out how many necklaces Emily can make with the beads she has. To do this, we'll divide the number of beads she has by the number of beads needed for each necklace. 

6 beads ÷ 3 beads per necklace = 103 A: Let's think step by step. First, we need to find out how many necklaces Emily can make with the beads she has. To do this, we'll divide the number of beads she has by the number of beads needed for each necklace. 

6 beads ÷ 3 beads per necklace = 2 necklaces Therefore, the answer (arabic numerals) is",2 necklaces.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: He also had 26 aquariums for saltwater animals. The aquarium had 52 saltwater animals in total and every aquarium had the same number of animals. How many saltwater animals does each aquarium have?

A: Let's think step by step. First, we know that there are 26 aquariums and 52 saltwater animals in total. We need to find out how many saltwater animals are in each aquarium. To do this, we can divide the total number of saltwater animals by the number of aquariums:

52 saltwater animals ÷ 26 aquariums = 103",2.0,sbs,"Q: He also had 26 aquariums for saltwater animals. The aquarium had 52 saltwater animals in total and every aquarium had the same number of animals. How many saltwater animals does each aquarium have?

A: Let's think step by step. First, we know that there are 26 aquariums and 52 saltwater animals in total. We need to find out how many saltwater animals are in each aquarium. To do this, we can divide the total number of saltwater animals by the number of aquariums:

52 saltwater animals ÷ 26 aquariums = 103 A: I apologize for the previous incorrect response. Let's think step by step. First, we know that there are 26 aquariums and 52 saltwater animals in total. We need to find out how many saltwater animals are in each aquarium. To do this, we can divide the total number of saltwater animals by the number of aquariums:

52 saltwater animals ÷ 26 aquariums = 2 saltwater animals per aquarium. Therefore, the answer (arabic numerals) is",2 saltwater animals per aquarium.,calculation,True,explicitly identifies error,
gpt-4-0314,"Q: An industrial machine made 9 shirts yesterday and 8 shirts today. It can make 2 shirts a minute. How many minutes did the machine work today?

A: Let's think step by step. First, we need to find out how many shirts the machine made today. We know it made 8 shirts today.

Now, we need to find out how many minutes it took to make those 8 shirts. Since the machine can make 2 shirts a minute, we can divide the number of shirts made today by the number of shirts made per minute:

8 shirts / 2 shirts per minute = 105",4.0,sbs,"Q: An industrial machine made 9 shirts yesterday and 8 shirts today. It can make 2 shirts a minute. How many minutes did the machine work today?

A: Let's think step by step. First, we need to find out how many shirts the machine made today. We know it made 8 shirts today.

Now, we need to find out how many minutes it took to make those 8 shirts. Since the machine can make 2 shirts a minute, we can divide the number of shirts made today by the number of shirts made per minute:

8 shirts / 2 shirts per minute = 105 A: Let's think step by step. First, we need to find out how many shirts the machine made today. We know it made 8 shirts today.

Now, we need to find out how many minutes it took to make those 8 shirts. Since the machine can make 2 shirts a minute, we can divide the number of shirts made today by the number of shirts made per minute:

8 shirts / 2 shirts per minute = 4 minutes. Therefore, the answer (arabic numerals) is",4.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Olivia spent 78 dollars at a supermarket. If she has 33 dollars left with her How much money did she have initially?

A: Let's think step by step. Olivia spent 78 dollars and has 33 dollars left. To find out how much money she had initially, we need to add the amount she spent to the amount she has left. 

78 (amount spent) + 33 (amount left) = 212",111.0,sbs,"Q: Olivia spent 78 dollars at a supermarket. If she has 33 dollars left with her How much money did she have initially?

A: Let's think step by step. Olivia spent 78 dollars and has 33 dollars left. To find out how much money she had initially, we need to add the amount she spent to the amount she has left. 

78 (amount spent) + 33 (amount left) = 212 A: Let's think step by step. Olivia spent 78 dollars and has 33 dollars left. To find out how much money she had initially, we need to add the amount she spent to the amount she has left. 

78 (amount spent) + 33 (amount left) = 111 Therefore, the answer (arabic numerals) is",111.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Because of the decision Sofia asked the students to suggest specific types of food. If 218 students suggested adding mashed potatoes as well as bacon while 351 suggested adding only bacon to the menu How many students suggested adding bacon?

A: Let's think step by step. First, we know that 218 students suggested adding both mashed potatoes and bacon. Then, we know that 351 students suggested adding only bacon. To find out how many students suggested adding bacon in total, we simply add these two numbers together:

218 (mashed potatoes and bacon) + 351 (only bacon) = 670",569.0,sbs,"Q: Because of the decision Sofia asked the students to suggest specific types of food. If 218 students suggested adding mashed potatoes as well as bacon while 351 suggested adding only bacon to the menu How many students suggested adding bacon?

A: Let's think step by step. First, we know that 218 students suggested adding both mashed potatoes and bacon. Then, we know that 351 students suggested adding only bacon. To find out how many students suggested adding bacon in total, we simply add these two numbers together:

218 (mashed potatoes and bacon) + 351 (only bacon) = 670 So, 670 students suggested adding bacon to the menu. Therefore, the answer (arabic numerals) is",670.,calculation,False,,
gpt-4-0314,"Q: If each bag has 41 cookies and you had 53 bags of cookies How many cookies would you have?

A: Let's think step by step. First, we need to multiply the number of bags (53) by the number of cookies in each bag (41). 

53 bags * 41 cookies/bag = 2274",2173.0,sbs,"Q: If each bag has 41 cookies and you had 53 bags of cookies How many cookies would you have?

A: Let's think step by step. First, we need to multiply the number of bags (53) by the number of cookies in each bag (41). 

53 bags * 41 cookies/bag = 2274 You would have 2,174 cookies. Therefore, the answer (arabic numerals) is",2174,calculation,False,,
gpt-4-0314,"Q: Allan brought 5 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park. How many balloons did Allan bring to the park?

A: Let's think step by step. Allan initially brought 5 balloons to the park. Then, he bought 3 more balloons at the park. So, Allan brought a total of 5 + 3 = <<5+3=109",8.0,sbs,"Q: Allan brought 5 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park. How many balloons did Allan bring to the park?

A: Let's think step by step. Allan initially brought 5 balloons to the park. Then, he bought 3 more balloons at the park. So, Allan brought a total of 5 + 3 = <<5+3=109 8 balloons to the park. Therefore, the answer (arabic numerals) is",8.,calculation,True,states correct value,
gpt-4-0314,"Q: The Razorback shop makes $ 5 dollars off each jersey and $ 215 off each t-shirt. During the Arkansas and Texas tech game they sold 20 t-shirts and 64 jerseys. How much money did they make from selling the t-shirts?

A: Let's think step by step. First, we need to find out how much money they made from selling t-shirts. They sold 20 t-shirts and made $215 off each t-shirt. So, 20 t-shirts * $215 per t-shirt = $<<20*215=4401",4300.0,sbs,"Q: The Razorback shop makes $ 5 dollars off each jersey and $ 215 off each t-shirt. During the Arkansas and Texas tech game they sold 20 t-shirts and 64 jerseys. How much money did they make from selling the t-shirts?

A: Let's think step by step. First, we need to find out how much money they made from selling t-shirts. They sold 20 t-shirts and made $215 off each t-shirt. So, 20 t-shirts * $215 per t-shirt = $<<20*215=4401 4300>>4300. They made $4300 from selling the t-shirts. Therefore, the answer (arabic numerals) is",4300.,calculation,True,states correct value,
gpt-4-0314,"Q: Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?

A: Let's think step by step. First, we need to divide the total number of cookies by the number of guests. So, 14 cookies ÷ 2 guests = 108",7.0,sbs,"Q: Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?

A: Let's think step by step. First, we need to divide the total number of cookies by the number of guests. So, 14 cookies ÷ 2 guests = 108 A: Let's think step by step. First, we need to divide the total number of cookies by the number of guests. So, 14 cookies ÷ 2 guests = 7 cookies per guest. Therefore, the answer (arabic numerals) is",7 cookies per guest.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: In a school there are 632 girls and 410 boys. 465 more girls joined the school. How many more girls than boys does the school have?

A: Let's think step by step. First, we need to find out how many girls there are after 465 more girls joined the school. So we add 632 girls + 465 girls = 1097 girls.

Now we need to find out how many more girls than boys there are in the school. To do this, we subtract the number of boys from the number of girls: 1097 girls - 410 boys = 788",687.0,sbs,"Q: In a school there are 632 girls and 410 boys. 465 more girls joined the school. How many more girls than boys does the school have?

A: Let's think step by step. First, we need to find out how many girls there are after 465 more girls joined the school. So we add 632 girls + 465 girls = 1097 girls.

Now we need to find out how many more girls than boys there are in the school. To do this, we subtract the number of boys from the number of girls: 1097 girls - 410 boys = 788 687 more girls than boys are in the school. Therefore, the answer (arabic numerals) is",687.,calculation,True,states correct value,
gpt-4-0314,"Q: 2 birds and 6 storks were sitting on the fence. 3 more birds came to join them. How many more storks than birds are sitting on the fence?

A: Let's think step by step. First, we have 2 birds and 6 storks on the fence. Then, 3 more birds join them. Now, there are 2 + 3 = <<2+3=106",1.0,sbs,"Q: 2 birds and 6 storks were sitting on the fence. 3 more birds came to join them. How many more storks than birds are sitting on the fence?

A: Let's think step by step. First, we have 2 birds and 6 storks on the fence. Then, 3 more birds join them. Now, there are 2 + 3 = <<2+3=106 5 birds on the fence. Since there are 6 storks, there are 6 - 5 = 1 more stork than birds sitting on the fence. Therefore, the answer (arabic numerals) is",1.,calculation,True,states correct value,
gpt-4-0314,"Q: Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend?

A: Let's think step by step. First, Paco ate 14 cookies. Then, he gave 13 cookies to his friend. To find out how many more cookies he ate than those he gave to his friend, we need to subtract the number of cookies he gave to his friend from the number of cookies he ate.

14 - 13 = <<14-13=102",1.0,sbs,"Q: Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend?

A: Let's think step by step. First, Paco ate 14 cookies. Then, he gave 13 cookies to his friend. To find out how many more cookies he ate than those he gave to his friend, we need to subtract the number of cookies he gave to his friend from the number of cookies he ate.

14 - 13 = <<14-13=102 1>>1

So, Paco ate 1 more cookie than those he gave to his friend. Therefore, the answer (arabic numerals) is",1.,calculation,True,states correct value,
gpt-4-0314,"Q: Dan has $ 5. He bought a candy bar for $ 2 and a chocolate for $ 3. How much money did he spend to buy chocolate than he did to buy candy bar?

A: Let's think step by step. Dan spent $2 on the candy bar and $3 on the chocolate. To find out how much more he spent on the chocolate than the candy bar, we can subtract the cost of the candy bar from the cost of the chocolate: $3 - $2 = $102.",1.0,sbs,"Q: Dan has $ 5. He bought a candy bar for $ 2 and a chocolate for $ 3. How much money did he spend to buy chocolate than he did to buy candy bar?

A: Let's think step by step. Dan spent $2 on the candy bar and $3 on the chocolate. To find out how much more he spent on the chocolate than the candy bar, we can subtract the cost of the candy bar from the cost of the chocolate: $3 - $2 = $102. A: Dan spent $1 more on the chocolate than he did on the candy bar. Therefore, the answer (arabic numerals) is",1.,calculation,True,complete hallucination,
gpt-4-0314,"Q: There are 20 different books in the ' crazy silly school ' series. If you are yet to read 5 of the books How many books have you already read?

A: Let's think step by step. If there are 20 books in the series and you haven't read 5 of them, then you have already read 20 - 5 = 116",15.0,sbs,"Q: There are 20 different books in the ' crazy silly school ' series. If you are yet to read 5 of the books How many books have you already read?

A: Let's think step by step. If there are 20 books in the series and you haven't read 5 of them, then you have already read 20 - 5 = 116 A: Let's think step by step. If there are 20 books in the series and you haven't read 5 of them, then you have already read 20 - 5 = 15 books. Therefore, the answer (arabic numerals) is",15.,calculation,True,directly redoes calculation,
