Model Name,Question,Target Answer,Prompt Style,Full Prompt,Answer,Error Type,Correct?,Recovery Behavior,Notes
gpt-4-0314,"Q: Twenty-two boys went down the slide. Thirteen more boys went down the slide. How many boys went down the slide?

A: Let's think step by step. First, 23",35.0,sbs,"Q: Twenty-two boys went down the slide. Thirteen more boys went down the slide. How many boys went down the slide?

A: Let's think step by step. First, 23 A: Let's think step by step. First, 22 boys went down the slide. Then, 13 more boys went down the slide. To find the total number of boys who went down the slide, we add 22 and 13. 

22 + 13 = 35

So, 35 boys went down the slide. Therefore, the answer (arabic numerals) is",35.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish. How many fish does she have now?

A: Let's think step by step. Mrs. Sheridan has 22 fish initially. Her sister gave her 47 more fish. To find out how many fish she has now, we need to add the initial number of fish (22) to the number of fish her sister gave her (47).

22 + 47 = 70",69.0,sbs,"Q: Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish. How many fish does she have now?

A: Let's think step by step. Mrs. Sheridan has 22 fish initially. Her sister gave her 47 more fish. To find out how many fish she has now, we need to add the initial number of fish (22) to the number of fish her sister gave her (47).

22 + 47 = 70 So, Mrs. Sheridan has 70 fish now. Therefore, the answer (arabic numerals) is",70.,calculation,False,,
gpt-4-0314,"Q: Mrs. Heine is buying Valentine's Day treats for her 2 dogs. If she wants to buy them 5 heart biscuits each and a set of puppy boots each, how many items will she buy?

A: Let's think step by step. First, Mrs. Heine wants to buy 5 heart biscuits for each of her 2 dogs. So, she will buy 5 biscuits x 2 dogs = <<5*2=10>>10 heart biscuits.

Next, she wants to buy a set of puppy boots for each dog. So, she will buy 2",12.0,sbs,"Q: Mrs. Heine is buying Valentine's Day treats for her 2 dogs. If she wants to buy them 5 heart biscuits each and a set of puppy boots each, how many items will she buy?

A: Let's think step by step. First, Mrs. Heine wants to buy 5 heart biscuits for each of her 2 dogs. So, she will buy 5 biscuits x 2 dogs = <<5*2=10>>10 heart biscuits.

Next, she wants to buy a set of puppy boots for each dog. So, she will buy 2 sets of puppy boots.

In total, Mrs. Heine will buy 10 heart biscuits + 2 sets of puppy boots = <<10+2=12>>12 items. Therefore, the answer (arabic numerals) is",12.,other,True,complete hallucination,
gpt-4-0314,"Q: Cade had 87 marbles. He gave 8 to Dylan. How many does he have left?

A: Let's think step by step. Cade had 87 marbles and gave 8 to Dylan. To find out how many marbles Cade has left, we need to subtract the number of marbles he gave away from the total number he had.

87 - 8 = 80",79.0,sbs,"Q: Cade had 87 marbles. He gave 8 to Dylan. How many does he have left?

A: Let's think step by step. Cade had 87 marbles and gave 8 to Dylan. To find out how many marbles Cade has left, we need to subtract the number of marbles he gave away from the total number he had.

87 - 8 = 80 Cade has 80 marbles left. Therefore, the answer (arabic numerals) is",80.,calculation,False,,
gpt-4-0314,"Q: Isabella's hair is 18 inches long. By the end of the year her hair is 24 inches long. How much hair did she grow?

A: Let's think step by step. Isabella's hair was 18 inches long initially. By the end of the year, it was 24 inches long. To find out how much hair she grew, we need to subtract the initial length from the final length:

24 inches (final length) - 18 inches (initial length) = 7",6.0,sbs,"Q: Isabella's hair is 18 inches long. By the end of the year her hair is 24 inches long. How much hair did she grow?

A: Let's think step by step. Isabella's hair was 18 inches long initially. By the end of the year, it was 24 inches long. To find out how much hair she grew, we need to subtract the initial length from the final length:

24 inches (final length) - 18 inches (initial length) = 7 6 inches (hair growth) Therefore, the answer (arabic numerals) is",6 inches.,calculation,True,states correct value,
gpt-4-0314,"Q: Mrs. Snyder made 86 heart cookies. She made 36 red cookies and the rest are pink. How many pink cookies did she make?

A: Let's think step by step. First, we know that Mrs. Snyder made 86 heart cookies in total. We also know that she made 36 red cookies. To find out how many pink cookies she made, we need to subtract the number of red cookies from the total number of cookies.

So, 86 (total cookies) - 36 (red cookies) = 51",50.0,sbs,"Q: Mrs. Snyder made 86 heart cookies. She made 36 red cookies and the rest are pink. How many pink cookies did she make?

A: Let's think step by step. First, we know that Mrs. Snyder made 86 heart cookies in total. We also know that she made 36 red cookies. To find out how many pink cookies she made, we need to subtract the number of red cookies from the total number of cookies.

So, 86 (total cookies) - 36 (red cookies) = 51 Mrs. Snyder made 51 pink cookies. Therefore, the answer (arabic numerals) is",50.,calculation,True,complete hallucination,
gpt-4-0314,"Q: Alex had some candles for his Jack O'Lanterns. He used 32 of them. Now he has 12 left. How many candles did Alex have to start with?

A: Let's think step by step. Alex used 32 candles and still has 12 left. To find out how many candles he had to start with, we need to add the number of candles he used to the number of candles he has left. So, 32 candles (used) + 12 candles (left) = 45",44.0,sbs,"Q: Alex had some candles for his Jack O'Lanterns. He used 32 of them. Now he has 12 left. How many candles did Alex have to start with?

A: Let's think step by step. Alex used 32 candles and still has 12 left. To find out how many candles he had to start with, we need to add the number of candles he used to the number of candles he has left. So, 32 candles (used) + 12 candles (left) = 45 44 candles. Therefore, the answer (arabic numerals) is",44 candles.,calculation,True,states correct value,
gpt-4-0314,"Q: Sarah had some trucks. She gave 13 to Jeff, and now she has 38 trucks left. How many trucks did Sarah have to start with?

A: Let's think step by step. Sarah had some trucks, let's call that number T. She gave 13 trucks to Jeff, so now she has T - 13 trucks. We know that she has 38 trucks left, so T - 13 = 38. To find out how many trucks Sarah had to start with, we need to solve for T. 

T - 13 = 38
T = 38 + 13
T = 52",51.0,sbs,"Q: Sarah had some trucks. She gave 13 to Jeff, and now she has 38 trucks left. How many trucks did Sarah have to start with?

A: Let's think step by step. Sarah had some trucks, let's call that number T. She gave 13 trucks to Jeff, so now she has T - 13 trucks. We know that she has 38 trucks left, so T - 13 = 38. To find out how many trucks Sarah had to start with, we need to solve for T. 

T - 13 = 38
T = 38 + 13
T = 52 Sarah had 52 trucks to start with. Therefore, the answer (arabic numerals) is",52.,calculation,False,,
gpt-4-0314,"Q: Brad has 17 balloons. 8 balloons are red and the rest are green. How many green balloons does Brad have?

A: Let's think step by step. Brad has 17 balloons in total. He has 8 red balloons. To find out how many green balloons he has, we need to subtract the number of red balloons from the total number of balloons. 

So, 17 (total balloons) - 8 (red balloons) = 10",9.0,sbs,"Q: Brad has 17 balloons. 8 balloons are red and the rest are green. How many green balloons does Brad have?

A: Let's think step by step. Brad has 17 balloons in total. He has 8 red balloons. To find out how many green balloons he has, we need to subtract the number of red balloons from the total number of balloons. 

So, 17 (total balloons) - 8 (red balloons) = 10 A: Brad has 9 green balloons. Therefore, the answer (arabic numerals) is",9.,calculation,True,complete hallucination,
gpt-4-0314,"Q: Mrs. Hilt had 38 marbles. She lost 15 of them. How many marbles does she have left?

A: Let's think step by step. Mrs. Hilt had 38 marbles and lost 15 of them. To find out how many marbles she has left, we need to subtract the number of marbles she lost from the total number of marbles she had.

So, 38 marbles - 15 marbles = 24",23.0,sbs,"Q: Mrs. Hilt had 38 marbles. She lost 15 of them. How many marbles does she have left?

A: Let's think step by step. Mrs. Hilt had 38 marbles and lost 15 of them. To find out how many marbles she has left, we need to subtract the number of marbles she lost from the total number of marbles she had.

So, 38 marbles - 15 marbles = 24 A: Mrs. Hilt has 23 marbles left. Therefore, the answer (arabic numerals) is",23.,calculation,True,complete hallucination,
gpt-4-0314,"Q: I have 28 cents in my pocket. How coins could I have on minimization?

A: Let's think step by step. To minimize the number of coins, you would want to use the largest coin values possible. In the US, the largest coin value less than 28 cents is a quarter (25 cents). So, you could have 1 quarter.

Now you have 3 cents left (28 - 25). The largest coin value less than 3 cents is a penny (1 cent). So, you would need 3 pennies.

In total, you could have 1 quarter and 3 pennies, which is 5",4.0,sbs,"Q: I have 28 cents in my pocket. How coins could I have on minimization?

A: Let's think step by step. To minimize the number of coins, you would want to use the largest coin values possible. In the US, the largest coin value less than 28 cents is a quarter (25 cents). So, you could have 1 quarter.

Now you have 3 cents left (28 - 25). The largest coin value less than 3 cents is a penny (1 cent). So, you would need 3 pennies.

In total, you could have 1 quarter and 3 pennies, which is 5 4 coins in total. Therefore, the answer (arabic numerals) is",4 coins.,calculation,True,states correct value,
gpt-4-0314,"Q: Jeff has twice as many crayons as Joan. Joan has 12 crayons. How many does Jeff have?

A: Let's think step by step. Jeff has twice as many crayons as Joan, who has 12 crayons. To find out how many crayons Jeff has, we simply multiply Joan's number of crayons by 2: 

12 crayons * 2 = 25",24.0,sbs,"Q: Jeff has twice as many crayons as Joan. Joan has 12 crayons. How many does Jeff have?

A: Let's think step by step. Jeff has twice as many crayons as Joan, who has 12 crayons. To find out how many crayons Jeff has, we simply multiply Joan's number of crayons by 2: 

12 crayons * 2 = 25 A: Let's think step by step. Jeff has twice as many crayons as Joan, who has 12 crayons. To find out how many crayons Jeff has, we simply multiply Joan's number of crayons by 2: 

12 crayons * 2 = 24 crayons. Therefore, the answer (arabic numerals) is",24.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Dan has $3.00. He bought a candy bar for $1.00. How much money is left?

A: Let's think step by step. Dan has $3.00 and spends $1.00 on a candy bar. To find out how much money he has left, we subtract the cost of the candy bar from the original amount of money he had.

$3.00 - $1.00 = $3.0",2.0,sbs,"Q: Dan has $3.00. He bought a candy bar for $1.00. How much money is left?

A: Let's think step by step. Dan has $3.00 and spends $1.00 on a candy bar. To find out how much money he has left, we subtract the cost of the candy bar from the original amount of money he had.

$3.00 - $1.00 = $3.0 0 - $1.00 = $2.00

Dan has $2.00 left. Therefore, the answer (arabic numerals) is",2.00,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: 5 boats are in the lake. Each boat has 3 people. How many people are on boats in the lake?

A: Let's think step by step. There are 5 boats, and each boat has 3 people. To find the total number of people on boats in the lake, we can multiply the number of boats by the number of people per boat:

5 boats * 3 people per boat = 16",15.0,sbs,"Q: 5 boats are in the lake. Each boat has 3 people. How many people are on boats in the lake?

A: Let's think step by step. There are 5 boats, and each boat has 3 people. To find the total number of people on boats in the lake, we can multiply the number of boats by the number of people per boat:

5 boats * 3 people per boat = 16 A: Let's think step by step. There are 5 boats, and each boat has 3 people. To find the total number of people on boats in the lake, we can multiply the number of boats by the number of people per boat:

5 boats * 3 people per boat = 15 people. Therefore, the answer (arabic numerals) is",15.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Charlie has 31 more snowballs than Lucy. She has 19 snowballs. How many does Charlie have?

A: Let's think step by step. Charlie has 31 more snowballs than Lucy, who has 19 snowballs. To find out how many snowballs Charlie has, we simply add 31 to 19: 

19 + 31 = 51",50.0,sbs,"Q: Charlie has 31 more snowballs than Lucy. She has 19 snowballs. How many does Charlie have?

A: Let's think step by step. Charlie has 31 more snowballs than Lucy, who has 19 snowballs. To find out how many snowballs Charlie has, we simply add 31 to 19: 

19 + 31 = 51 Charlie has 51 snowballs. Therefore, the answer (arabic numerals) is",50,calculation,True,complete hallucination,
gpt-4-0314,"Q: Upon finishing the treehouse, Charlie's mother served them freshly baked cookies. If Charlie ate 15 cookies, his father ate 10 and his mother only ate 5, how many cookies were eaten in total?

A: Let's think step by step. Charlie ate 15 cookies, his father ate 10 cookies, and his mother ate 5 cookies. To find the total number of cookies eaten, we can add the number of cookies each person ate: 15 + 10 + 5 = 31",30.0,sbs,"Q: Upon finishing the treehouse, Charlie's mother served them freshly baked cookies. If Charlie ate 15 cookies, his father ate 10 and his mother only ate 5, how many cookies were eaten in total?

A: Let's think step by step. Charlie ate 15 cookies, his father ate 10 cookies, and his mother ate 5 cookies. To find the total number of cookies eaten, we can add the number of cookies each person ate: 15 + 10 + 5 = 31 30 cookies were eaten in total. Therefore, the answer (arabic numerals) is",30.,calculation,True,states correct value,
gpt-4-0314,"Q: Annie is about to celebrate her birthday next week so her friends decided to throw her a surprise birthday party. Jessica, Annie's best friend, is hosting the party. She plans on making pizza for everyone. If she bought 15 pieces of pepperoni, 10 pieces of salami and 30 pieces of bacon as meat ingredients, how many pieces of meat did she buy in total?

A: Let's think step by step. Jessica bought 15 pieces of pepperoni, 10 pieces of salami, and 30 pieces of bacon. To find the total number of meat pieces, we need to add all these numbers together. 

15 (pepperoni) + 10 (salami) + 30 (bacon) = 56",55.0,sbs,"Q: Annie is about to celebrate her birthday next week so her friends decided to throw her a surprise birthday party. Jessica, Annie's best friend, is hosting the party. She plans on making pizza for everyone. If she bought 15 pieces of pepperoni, 10 pieces of salami and 30 pieces of bacon as meat ingredients, how many pieces of meat did she buy in total?

A: Let's think step by step. Jessica bought 15 pieces of pepperoni, 10 pieces of salami, and 30 pieces of bacon. To find the total number of meat pieces, we need to add all these numbers together. 

15 (pepperoni) + 10 (salami) + 30 (bacon) = 56 Jessica bought a total of 56 pieces of meat. Therefore, the answer (arabic numerals) is",55.,calculation,True,complete hallucination,
gpt-4-0314,"Q: It's Halloween in Chicago. Bob, Mary, John, Sue and Sam dressed as superheroes and went out to do some trick or treating. After passing through the houses on Main Street, the five friends counted how much candy they have. If Bob has 10 candies, Mary has 5, Sue has 20, John has 5 as well and Sam has also 10 candies. How many candies did they have together?

A: Let's think step by step. First, we need to add up the number of candies each person has. So, we have:

Bob: 10 candies
Mary: 5 candies
Sue: 20 candies
John: 5 candies
Sam: 10 candies

Now, let's add them together:

10 (Bob) + 5 (Mary) + 20 (Sue) + 5 (John) + 10 (Sam) = 51",50.0,sbs,"Q: It's Halloween in Chicago. Bob, Mary, John, Sue and Sam dressed as superheroes and went out to do some trick or treating. After passing through the houses on Main Street, the five friends counted how much candy they have. If Bob has 10 candies, Mary has 5, Sue has 20, John has 5 as well and Sam has also 10 candies. How many candies did they have together?

A: Let's think step by step. First, we need to add up the number of candies each person has. So, we have:

Bob: 10 candies
Mary: 5 candies
Sue: 20 candies
John: 5 candies
Sam: 10 candies

Now, let's add them together:

10 (Bob) + 5 (Mary) + 20 (Sue) + 5 (John) + 10 (Sam) = 51 So, they have a total of 51 candies together. Therefore, the answer (arabic numerals) is",50.,calculation,True,complete hallucination,
gpt-4-0314,"Q: Bob who is Sam's next door neighbor decided that he will accompany Sam home. He also took his share which consists of 15 chewing gums, 20 chocolate bars and 15 assorted candies. How many candies did he get?

A: Let's think step by step. Bob got 15 chewing gums, 20 chocolate bars, and 15 assorted candies. To find out how many candies he got, we need to add all these numbers together. 

15 chewing gums + 20 chocolate bars + 15 assorted candies = 51",50.0,sbs,"Q: Bob who is Sam's next door neighbor decided that he will accompany Sam home. He also took his share which consists of 15 chewing gums, 20 chocolate bars and 15 assorted candies. How many candies did he get?

A: Let's think step by step. Bob got 15 chewing gums, 20 chocolate bars, and 15 assorted candies. To find out how many candies he got, we need to add all these numbers together. 

15 chewing gums + 20 chocolate bars + 15 assorted candies = 51 So, Bob got 51 candies in total. Therefore, the answer (arabic numerals) is",50,calculation,True,complete hallucination,
gpt-4-0314,"Q: After the aviary was the zoo's swamp area. Penny counted a total of 55 tree frogs, 10 poison frogs and 13 wood frogs. How many frogs was Penny able to count?

A: Let's think step by step. Penny counted 55 tree frogs, 10 poison frogs, and 13 wood frogs. To find the total number of frogs, we can add these numbers together: 55 + 10 + 13 = 79",78.0,sbs,"Q: After the aviary was the zoo's swamp area. Penny counted a total of 55 tree frogs, 10 poison frogs and 13 wood frogs. How many frogs was Penny able to count?

A: Let's think step by step. Penny counted 55 tree frogs, 10 poison frogs, and 13 wood frogs. To find the total number of frogs, we can add these numbers together: 55 + 10 + 13 = 79 Penny was able to count 79 frogs. Therefore, the answer (arabic numerals) is",79.,calculation,False,,
gpt-4-0314,"Q: Robyn and Lucy are members of their village's Girl Scout troop. During weekends and some weekdays, they go around selling cookies in the neighborhood. They have a week before the month ends and they are doing their best to get a badge from selling cookies. Working overtime, Robyn sold 47 packs of cookies while Lucy sold 29. How many packs of cookies were they able to sell that day?

A: Let's think step by step. Robyn sold 47 packs of cookies. Lucy sold 29 packs of cookies. To find out how many packs of cookies they sold in total, we need to add the number of packs Robyn sold to the number of packs Lucy sold. So, 47 + 29 = 77",76.0,sbs,"Q: Robyn and Lucy are members of their village's Girl Scout troop. During weekends and some weekdays, they go around selling cookies in the neighborhood. They have a week before the month ends and they are doing their best to get a badge from selling cookies. Working overtime, Robyn sold 47 packs of cookies while Lucy sold 29. How many packs of cookies were they able to sell that day?

A: Let's think step by step. Robyn sold 47 packs of cookies. Lucy sold 29 packs of cookies. To find out how many packs of cookies they sold in total, we need to add the number of packs Robyn sold to the number of packs Lucy sold. So, 47 + 29 = 77 Robyn and Lucy were able to sell 77 packs of cookies that day. Therefore, the answer (arabic numerals) is",77.,calculation,False,,
gpt-4-0314,"Q: Hazel and her father both love going on fishing trips. This year, they planned to go around the Great Lakes for a unique fishing experience. Their first stop is Lake Ontario. Hazel and her father decided to have a contest between them. If Hazel caught 24 salmons and her dad caught 27, how many salmons did they catch in total?

A: Let's think step by step. Hazel caught 24 salmons and her dad caught 27 salmons. To find the total number of salmons they caught, we need to add the number of salmons Hazel caught to the number of salmons her dad caught. So, 24 salmons + 27 salmons = 52",51.0,sbs,"Q: Hazel and her father both love going on fishing trips. This year, they planned to go around the Great Lakes for a unique fishing experience. Their first stop is Lake Ontario. Hazel and her father decided to have a contest between them. If Hazel caught 24 salmons and her dad caught 27, how many salmons did they catch in total?

A: Let's think step by step. Hazel caught 24 salmons and her dad caught 27 salmons. To find the total number of salmons they caught, we need to add the number of salmons Hazel caught to the number of salmons her dad caught. So, 24 salmons + 27 salmons = 52 salmons. They caught 52 salmons in total. Therefore, the answer (arabic numerals) is",52.,calculation,False,,
gpt-4-0314,"Q: It's spring break at Rosewood High so Rachel and her family decided to take a trip across Europe. Since Rachel has always been fascinated by the French people, they began their tour with a visit to France. During their stay there, Rachel went to the famous Eiffel Tower. If she climbed 567 flights of stairs going up and 325 going down, what is the total number of steps that she took?

A: Let's think step by step. First, we need to find the total number of flights of stairs Rachel climbed. To do this, we add the number of flights she climbed going up and the number of flights she climbed going down:

567 flights (going up) + 325 flights (going down) = 893",892.0,sbs,"Q: It's spring break at Rosewood High so Rachel and her family decided to take a trip across Europe. Since Rachel has always been fascinated by the French people, they began their tour with a visit to France. During their stay there, Rachel went to the famous Eiffel Tower. If she climbed 567 flights of stairs going up and 325 going down, what is the total number of steps that she took?

A: Let's think step by step. First, we need to find the total number of flights of stairs Rachel climbed. To do this, we add the number of flights she climbed going up and the number of flights she climbed going down:

567 flights (going up) + 325 flights (going down) = 893 A: Let's think step by step. First, we need to find the total number of flights of stairs Rachel climbed. To do this, we add the number of flights she climbed going up and the number of flights she climbed going down:

567 flights (going up) + 325 flights (going down) = 892 flights

However, we cannot determine the total number of steps she took without knowing the number of steps per flight. Therefore, the answer (arabic numerals) is",892 flights.,calculation,True,directly redoes calculation,
gpt-4-0314,"Q: Next on his list is the nursing home near his office. There he 472 boxes of vitamins and 288 boxes of supplements. How many boxes of medicine did the nursing home receive from Mr. Anderson?

A: Let's think step by step. First, we need to find the total number of boxes of medicine that the nursing home received. To do this, we simply add the number of boxes of vitamins and the number of boxes of supplements.

So, the nursing home received 472 boxes of vitamins + 288 boxes of supplements = <<472+288=761",760.0,sbs,"Q: Next on his list is the nursing home near his office. There he 472 boxes of vitamins and 288 boxes of supplements. How many boxes of medicine did the nursing home receive from Mr. Anderson?

A: Let's think step by step. First, we need to find the total number of boxes of medicine that the nursing home received. To do this, we simply add the number of boxes of vitamins and the number of boxes of supplements.

So, the nursing home received 472 boxes of vitamins + 288 boxes of supplements = <<472+288=761 760>>760 boxes of medicine from Mr. Anderson. Therefore, the answer (arabic numerals) is",760.,calculation,True,states correct value,
