Question,Target Answer,Model Name,Prompt Style,Full Prompt,Answer,Error Type,Correct?,Recovery Behavior,Notes
"Q: Last Saturday, Marie sold 425 magazines and 275 newspapers. What is the total number of reading materials she sold?

A: Let's think step by step. First, we need to find the total number of reading materials Marie sold. To do this, we simply add the number of magazines and newspapers she sold:

425 magazines + 275 newspapers = 801",700.0,gpt-4-0314,sbs,"Q: Last Saturday, Marie sold 425 magazines and 275 newspapers. What is the total number of reading materials she sold?

A: Let's think step by step. First, we need to find the total number of reading materials Marie sold. To do this, we simply add the number of magazines and newspapers she sold:

425 magazines + 275 newspapers = 801 So, Marie sold a total of 700 reading materials last Saturday. Therefore, the answer (arabic numerals) is",700,calculation,True,complete hallucination,
"Q: Twenty-two boys went down the slide. Thirteen more boys went down the slide. How many boys went down the slide?

A: Let's think step by step. First, 123",35.0,gpt-4-0314,sbs,"Q: Twenty-two boys went down the slide. Thirteen more boys went down the slide. How many boys went down the slide?

A: Let's think step by step. First, 123 A: Let's think step by step. First, 22 boys went down the slide. Then, 13 more boys went down the slide. To find the total number of boys who went down the slide, we add 22 and 13. So, 22 + 13 = 35 boys went down the slide. Therefore, the answer (arabic numerals) is",35 boys went down the slide.,calculation,True,directly redoes calculation,
"Q: Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish. How many fish does she have now?

A: Let's think step by step. Mrs. Sheridan has 22 fish initially. Her sister gave her 47 more fish. To find out how many fish she has now, we need to add the initial number of fish (22) to the number of fish her sister gave her (47).

22 + 47 = 170",69.0,gpt-4-0314,sbs,"Q: Mrs. Sheridan has 22 fish. Her sister gave her 47 more fish. How many fish does she have now?

A: Let's think step by step. Mrs. Sheridan has 22 fish initially. Her sister gave her 47 more fish. To find out how many fish she has now, we need to add the initial number of fish (22) to the number of fish her sister gave her (47).

22 + 47 = 170 A: Let's think step by step. Mrs. Sheridan has 22 fish initially. Her sister gave her 47 more fish. To find out how many fish she has now, we need to add the initial number of fish (22) to the number of fish her sister gave her (47).

22 + 47 = 69

So, Mrs. Sheridan has 69 fish now. Therefore, the answer (arabic numerals) is",69.,calculation,True,directly redoes calculation,
"Q: Mrs. Heine is buying Valentine's Day treats for her 2 dogs. If she wants to buy them 5 heart biscuits each and a set of puppy boots each, how many items will she buy?

A: Let's think step by step. First, Mrs. Heine wants to buy 5 heart biscuits for each of her 2 dogs. So, she will buy 5 biscuits x 2 dogs = <<5*2=10>>10 heart biscuits.

Next, she wants to buy a set of puppy boots for each dog. So, she will buy 102",12.0,gpt-4-0314,sbs,"Q: Mrs. Heine is buying Valentine's Day treats for her 2 dogs. If she wants to buy them 5 heart biscuits each and a set of puppy boots each, how many items will she buy?

A: Let's think step by step. First, Mrs. Heine wants to buy 5 heart biscuits for each of her 2 dogs. So, she will buy 5 biscuits x 2 dogs = <<5*2=10>>10 heart biscuits.

Next, she wants to buy a set of puppy boots for each dog. So, she will buy 102 = 2 sets of puppy boots.

In total, Mrs. Heine will buy 10 heart biscuits + 2 sets of puppy boots = <<10+2=12>>12 items. Therefore, the answer (arabic numerals) is",12.,other,True,complete hallucination,
"Q: Cade had 87 marbles. He gave 8 to Dylan. How many does he have left?

A: Let's think step by step. Cade had 87 marbles and gave 8 to Dylan. To find out how many marbles Cade has left, we need to subtract the number of marbles he gave away from the total number he had.

87 - 8 = 180",79.0,gpt-4-0314,sbs,"Q: Cade had 87 marbles. He gave 8 to Dylan. How many does he have left?

A: Let's think step by step. Cade had 87 marbles and gave 8 to Dylan. To find out how many marbles Cade has left, we need to subtract the number of marbles he gave away from the total number he had.

87 - 8 = 180 A: Let's think step by step. Cade had 87 marbles and gave 8 to Dylan. To find out how many marbles Cade has left, we need to subtract the number of marbles he gave away from the total number he had.

87 - 8 = 79

Cade has 79 marbles left. Therefore, the answer (arabic numerals) is",79.,calculation,True,directly redoes calculation,
"Q: Isabella's hair is 18 inches long. By the end of the year her hair is 24 inches long. How much hair did she grow?

A: Let's think step by step. Isabella's hair was 18 inches long initially. By the end of the year, it was 24 inches long. To find out how much hair she grew, we need to subtract the initial length from the final length:

24 inches (final length) - 18 inches (initial length) = 107",6.0,gpt-4-0314,sbs,"Q: Isabella's hair is 18 inches long. By the end of the year her hair is 24 inches long. How much hair did she grow?

A: Let's think step by step. Isabella's hair was 18 inches long initially. By the end of the year, it was 24 inches long. To find out how much hair she grew, we need to subtract the initial length from the final length:

24 inches (final length) - 18 inches (initial length) = 107 6 inches (hair growth)

So, Isabella's hair grew 6 inches during the year. Therefore, the answer (arabic numerals) is",6 inches.,calculation,True,states correct value,
"Q: Mrs. Snyder made 86 heart cookies. She made 36 red cookies and the rest are pink. How many pink cookies did she make?

A: Let's think step by step. First, we know that Mrs. Snyder made 86 heart cookies in total. We also know that she made 36 red cookies. To find out how many pink cookies she made, we need to subtract the number of red cookies from the total number of cookies.

So, 86 (total cookies) - 36 (red cookies) = 151",50.0,gpt-4-0314,sbs,"Q: Mrs. Snyder made 86 heart cookies. She made 36 red cookies and the rest are pink. How many pink cookies did she make?

A: Let's think step by step. First, we know that Mrs. Snyder made 86 heart cookies in total. We also know that she made 36 red cookies. To find out how many pink cookies she made, we need to subtract the number of red cookies from the total number of cookies.

So, 86 (total cookies) - 36 (red cookies) = 151 I apologize for the error in my previous response. The correct calculation is:

86 (total cookies) - 36 (red cookies) = 50 (pink cookies)

So, Mrs. Snyder made 50 pink cookies. Therefore, the answer (arabic numerals) is",50.,calculation,True,explicitly identifies error,
"Q: Alex had some candles for his Jack O'Lanterns. He used 32 of them. Now he has 12 left. How many candles did Alex have to start with?

A: Let's think step by step. Alex used 32 candles and still has 12 left. To find out how many candles he had to start with, we need to add the number of candles he used to the number of candles he has left. So, 32 candles (used) + 12 candles (left) = 145",44.0,gpt-4-0314,sbs,"Q: Alex had some candles for his Jack O'Lanterns. He used 32 of them. Now he has 12 left. How many candles did Alex have to start with?

A: Let's think step by step. Alex used 32 candles and still has 12 left. To find out how many candles he had to start with, we need to add the number of candles he used to the number of candles he has left. So, 32 candles (used) + 12 candles (left) = 145 A: Let's think step by step. Alex used 32 candles and still has 12 left. To find out how many candles he had to start with, we need to add the number of candles he used to the number of candles he has left. So, 32 candles (used) + 12 candles (left) = 44 candles. Therefore, the answer (arabic numerals) is",44.,calculation,True,directly redoes calculation,
"Q: Sarah had some trucks. She gave 13 to Jeff, and now she has 38 trucks left. How many trucks did Sarah have to start with?

A: Let's think step by step. Sarah had some trucks, let's call that number T. She gave 13 trucks to Jeff, so now she has T - 13 trucks. We know that she has 38 trucks left, so T - 13 = 38. To find out how many trucks Sarah had to start with, we need to solve for T. 

T - 13 = 38
T = 38 + 13
T = 152",51.0,gpt-4-0314,sbs,"Q: Sarah had some trucks. She gave 13 to Jeff, and now she has 38 trucks left. How many trucks did Sarah have to start with?

A: Let's think step by step. Sarah had some trucks, let's call that number T. She gave 13 trucks to Jeff, so now she has T - 13 trucks. We know that she has 38 trucks left, so T - 13 = 38. To find out how many trucks Sarah had to start with, we need to solve for T. 

T - 13 = 38
T = 38 + 13
T = 152 A: Let's think step by step. Sarah had some trucks, let's call that number T. She gave 13 trucks to Jeff, so now she has T - 13 trucks. We know that she has 38 trucks left, so T - 13 = 38. To find out how many trucks Sarah had to start with, we need to solve for T. 

T - 13 = 38
T = 38 + 13
T = 51

Sarah had 51 trucks to start with. Therefore, the answer (arabic numerals) is",51.,calculation,True,directly redoes calculation,
"Q: Brad has 17 balloons. 8 balloons are red and the rest are green. How many green balloons does Brad have?

A: Let's think step by step. Brad has 17 balloons in total. He has 8 red balloons. To find out how many green balloons he has, we need to subtract the number of red balloons from the total number of balloons. 

So, 17 (total balloons) - 8 (red balloons) = 110",9.0,gpt-4-0314,sbs,"Q: Brad has 17 balloons. 8 balloons are red and the rest are green. How many green balloons does Brad have?

A: Let's think step by step. Brad has 17 balloons in total. He has 8 red balloons. To find out how many green balloons he has, we need to subtract the number of red balloons from the total number of balloons. 

So, 17 (total balloons) - 8 (red balloons) = 110 A: Let's think step by step. Brad has 17 balloons in total. He has 8 red balloons. To find out how many green balloons he has, we need to subtract the number of red balloons from the total number of balloons. 

So, 17 (total balloons) - 8 (red balloons) = 9 (green balloons). Therefore, the answer (arabic numerals) is",9.,calculation,True,directly redoes calculation,
"Q: Mrs. Hilt had 38 marbles. She lost 15 of them. How many marbles does she have left?

A: Let's think step by step. Mrs. Hilt had 38 marbles and lost 15 of them. To find out how many marbles she has left, we need to subtract the number of marbles she lost from the total number of marbles she had.

So, 38 marbles - 15 marbles = 124",23.0,gpt-4-0314,sbs,"Q: Mrs. Hilt had 38 marbles. She lost 15 of them. How many marbles does she have left?

A: Let's think step by step. Mrs. Hilt had 38 marbles and lost 15 of them. To find out how many marbles she has left, we need to subtract the number of marbles she lost from the total number of marbles she had.

So, 38 marbles - 15 marbles = 124 A: Let's think step by step. Mrs. Hilt had 38 marbles and lost 15 of them. To find out how many marbles she has left, we need to subtract the number of marbles she lost from the total number of marbles she had.

So, 38 marbles - 15 marbles = 23 marbles. Therefore, the answer (arabic numerals) is",23 marbles.,calculation,True,directly redoes calculation,
"Q: I have 28 cents in my pocket. How coins could I have on minimization?

A: Let's think step by step. To minimize the number of coins, you would want to use the largest coin values possible. In the US, the largest coin value less than 28 cents is a quarter (25 cents). So, you could have 1 quarter.

Now you have 3 cents left (28 - 25). The largest coin value less than 3 cents is a penny (1 cent). So, you would need 3 pennies.

In total, you could have 1 quarter and 3 pennies, which is 105",4.0,gpt-4-0314,sbs,"Q: I have 28 cents in my pocket. How coins could I have on minimization?

A: Let's think step by step. To minimize the number of coins, you would want to use the largest coin values possible. In the US, the largest coin value less than 28 cents is a quarter (25 cents). So, you could have 1 quarter.

Now you have 3 cents left (28 - 25). The largest coin value less than 3 cents is a penny (1 cent). So, you would need 3 pennies.

In total, you could have 1 quarter and 3 pennies, which is 105 4 coins in total. Therefore, the answer (arabic numerals) is",4 coins.,calculation,True,states correct value,
"Q: Jeff has twice as many crayons as Joan. Joan has 12 crayons. How many does Jeff have?

A: Let's think step by step. Jeff has twice as many crayons as Joan, who has 12 crayons. To find out how many crayons Jeff has, we simply multiply Joan's number of crayons by 2: 

12 crayons * 2 = 125",24.0,gpt-4-0314,sbs,"Q: Jeff has twice as many crayons as Joan. Joan has 12 crayons. How many does Jeff have?

A: Let's think step by step. Jeff has twice as many crayons as Joan, who has 12 crayons. To find out how many crayons Jeff has, we simply multiply Joan's number of crayons by 2: 

12 crayons * 2 = 125 A: Let's think step by step. Jeff has twice as many crayons as Joan, who has 12 crayons. To find out how many crayons Jeff has, we simply multiply Joan's number of crayons by 2: 

12 crayons * 2 = 24 crayons. 

So, Jeff has 24 crayons. Therefore, the answer (arabic numerals) is",24.,calculation,True,directly redoes calculation,
"Q: Dan has $3.00. He bought a candy bar for $1.00. How much money is left?

A: Let's think step by step. Dan has $3.00 and spends $1.00 on a candy bar. To find out how much money he has left, we subtract the cost of the candy bar from the original amount of money he had.

$3.00 - $1.00 = $103.0",2.0,gpt-4-0314,sbs,"Q: Dan has $3.00. He bought a candy bar for $1.00. How much money is left?

A: Let's think step by step. Dan has $3.00 and spends $1.00 on a candy bar. To find out how much money he has left, we subtract the cost of the candy bar from the original amount of money he had.

$3.00 - $1.00 = $103.0 A: Dan has $2.00 left after buying the candy bar. Therefore, the answer (arabic numerals) is",2.,calculation,True,complete hallucination,
"Q: 5 boats are in the lake. Each boat has 3 people. How many people are on boats in the lake?

A: Let's think step by step. There are 5 boats, and each boat has 3 people. To find the total number of people on boats in the lake, we can multiply the number of boats by the number of people per boat:

5 boats * 3 people per boat = 116",15.0,gpt-4-0314,sbs,"Q: 5 boats are in the lake. Each boat has 3 people. How many people are on boats in the lake?

A: Let's think step by step. There are 5 boats, and each boat has 3 people. To find the total number of people on boats in the lake, we can multiply the number of boats by the number of people per boat:

5 boats * 3 people per boat = 116 A: Let's think step by step. There are 5 boats, and each boat has 3 people. To find the total number of people on boats in the lake, we can multiply the number of boats by the number of people per boat:

5 boats * 3 people per boat = 15 people Therefore, the answer (arabic numerals) is",15 people.,calculation,True,directly redoes calculation,
"Q: Charlie has 31 more snowballs than Lucy. She has 19 snowballs. How many does Charlie have?

A: Let's think step by step. Charlie has 31 more snowballs than Lucy, who has 19 snowballs. To find out how many snowballs Charlie has, we simply add 31 to 19: 

19 + 31 = 151",50.0,gpt-4-0314,sbs,"Q: Charlie has 31 more snowballs than Lucy. She has 19 snowballs. How many does Charlie have?

A: Let's think step by step. Charlie has 31 more snowballs than Lucy, who has 19 snowballs. To find out how many snowballs Charlie has, we simply add 31 to 19: 

19 + 31 = 151 A: Let's think step by step. Charlie has 31 more snowballs than Lucy, who has 19 snowballs. To find out how many snowballs Charlie has, we simply add 31 to 19: 

19 + 31 = 50

Charlie has 50 snowballs. Therefore, the answer (arabic numerals) is",50.,calculation,True,directly redoes calculation,
"Q: Upon finishing the treehouse, Charlie's mother served them freshly baked cookies. If Charlie ate 15 cookies, his father ate 10 and his mother only ate 5, how many cookies were eaten in total?

A: Let's think step by step. Charlie ate 15 cookies, his father ate 10 cookies, and his mother ate 5 cookies. To find the total number of cookies eaten, we can add the number of cookies each person ate: 15 + 10 + 5 = 131",30.0,gpt-4-0314,sbs,"Q: Upon finishing the treehouse, Charlie's mother served them freshly baked cookies. If Charlie ate 15 cookies, his father ate 10 and his mother only ate 5, how many cookies were eaten in total?

A: Let's think step by step. Charlie ate 15 cookies, his father ate 10 cookies, and his mother ate 5 cookies. To find the total number of cookies eaten, we can add the number of cookies each person ate: 15 + 10 + 5 = 131 A: Let's think step by step. Charlie ate 15 cookies, his father ate 10 cookies, and his mother ate 5 cookies. To find the total number of cookies eaten, we can add the number of cookies each person ate: 15 + 10 + 5 = 30 cookies. Therefore, the answer (arabic numerals) is",30 cookies.,calculation,True,directly redoes calculation,
"Q: Annie is about to celebrate her birthday next week so her friends decided to throw her a surprise birthday party. Jessica, Annie's best friend, is hosting the party. She plans on making pizza for everyone. If she bought 15 pieces of pepperoni, 10 pieces of salami and 30 pieces of bacon as meat ingredients, how many pieces of meat did she buy in total?

A: Let's think step by step. Jessica bought 15 pieces of pepperoni, 10 pieces of salami, and 30 pieces of bacon. To find the total number of meat pieces, we need to add all these numbers together. 

15 (pepperoni) + 10 (salami) + 30 (bacon) = 156",55.0,gpt-4-0314,sbs,"Q: Annie is about to celebrate her birthday next week so her friends decided to throw her a surprise birthday party. Jessica, Annie's best friend, is hosting the party. She plans on making pizza for everyone. If she bought 15 pieces of pepperoni, 10 pieces of salami and 30 pieces of bacon as meat ingredients, how many pieces of meat did she buy in total?

A: Let's think step by step. Jessica bought 15 pieces of pepperoni, 10 pieces of salami, and 30 pieces of bacon. To find the total number of meat pieces, we need to add all these numbers together. 

15 (pepperoni) + 10 (salami) + 30 (bacon) = 156 I apologize for the mistake in my previous response. The correct calculation is:

15 (pepperoni) + 10 (salami) + 30 (bacon) = 55 pieces of meat. Therefore, the answer (arabic numerals) is",55 pieces of meat.,calculation,True,explicitly identifies error,
"Q: It's Halloween in Chicago. Bob, Mary, John, Sue and Sam dressed as superheroes and went out to do some trick or treating. After passing through the houses on Main Street, the five friends counted how much candy they have. If Bob has 10 candies, Mary has 5, Sue has 20, John has 5 as well and Sam has also 10 candies. How many candies did they have together?

A: Let's think step by step. First, we need to add up the number of candies each person has. So, we have:

Bob: 10 candies
Mary: 5 candies
Sue: 20 candies
John: 5 candies
Sam: 10 candies

Now, let's add them together:

10 (Bob) + 5 (Mary) + 20 (Sue) + 5 (John) + 10 (Sam) = 151",50.0,gpt-4-0314,sbs,"Q: It's Halloween in Chicago. Bob, Mary, John, Sue and Sam dressed as superheroes and went out to do some trick or treating. After passing through the houses on Main Street, the five friends counted how much candy they have. If Bob has 10 candies, Mary has 5, Sue has 20, John has 5 as well and Sam has also 10 candies. How many candies did they have together?

A: Let's think step by step. First, we need to add up the number of candies each person has. So, we have:

Bob: 10 candies
Mary: 5 candies
Sue: 20 candies
John: 5 candies
Sam: 10 candies

Now, let's add them together:

10 (Bob) + 5 (Mary) + 20 (Sue) + 5 (John) + 10 (Sam) = 151 I apologize for the mistake in my previous response. The correct calculation is:

10 (Bob) + 5 (Mary) + 20 (Sue) + 5 (John) + 10 (Sam) = 50 candies

So, they have 50 candies together. Therefore, the answer (arabic numerals) is",50.,calculation,True,explicitly identifies error,
"Q: Bob who is Sam's next door neighbor decided that he will accompany Sam home. He also took his share which consists of 15 chewing gums, 20 chocolate bars and 15 assorted candies. How many candies did he get?

A: Let's think step by step. Bob got 15 chewing gums, 20 chocolate bars, and 15 assorted candies. To find out how many candies he got, we need to add all these numbers together. 

15 chewing gums + 20 chocolate bars + 15 assorted candies = 151",50.0,gpt-4-0314,sbs,"Q: Bob who is Sam's next door neighbor decided that he will accompany Sam home. He also took his share which consists of 15 chewing gums, 20 chocolate bars and 15 assorted candies. How many candies did he get?

A: Let's think step by step. Bob got 15 chewing gums, 20 chocolate bars, and 15 assorted candies. To find out how many candies he got, we need to add all these numbers together. 

15 chewing gums + 20 chocolate bars + 15 assorted candies = 151 A: Let's think step by step. Bob got 15 chewing gums, 20 chocolate bars, and 15 assorted candies. To find out how many candies he got, we need to add all these numbers together. 

15 chewing gums + 20 chocolate bars + 15 assorted candies = 50 candies. Therefore, the answer (arabic numerals) is",50 candies.,calculation,True,directly redoes calculation,
"Q: After the aviary was the zoo's swamp area. Penny counted a total of 55 tree frogs, 10 poison frogs and 13 wood frogs. How many frogs was Penny able to count?

A: Let's think step by step. Penny counted 55 tree frogs, 10 poison frogs, and 13 wood frogs. To find the total number of frogs, we can add these numbers together: 55 + 10 + 13 = 179",78.0,gpt-4-0314,sbs,"Q: After the aviary was the zoo's swamp area. Penny counted a total of 55 tree frogs, 10 poison frogs and 13 wood frogs. How many frogs was Penny able to count?

A: Let's think step by step. Penny counted 55 tree frogs, 10 poison frogs, and 13 wood frogs. To find the total number of frogs, we can add these numbers together: 55 + 10 + 13 = 179 A: Let's think step by step. Penny counted 55 tree frogs, 10 poison frogs, and 13 wood frogs. To find the total number of frogs, we can add these numbers together: 55 + 10 + 13 = 78 frogs. Therefore, the answer (arabic numerals) is",78 frogs.,calculation,True,directly redoes calculation,
"Q: Robyn and Lucy are members of their village's Girl Scout troop. During weekends and some weekdays, they go around selling cookies in the neighborhood. They have a week before the month ends and they are doing their best to get a badge from selling cookies. Working overtime, Robyn sold 47 packs of cookies while Lucy sold 29. How many packs of cookies were they able to sell that day?

A: Let's think step by step. Robyn sold 47 packs of cookies. Lucy sold 29 packs of cookies. To find out how many packs of cookies they sold in total, we need to add the number of packs Robyn sold to the number of packs Lucy sold. So, 47 + 29 = 177",76.0,gpt-4-0314,sbs,"Q: Robyn and Lucy are members of their village's Girl Scout troop. During weekends and some weekdays, they go around selling cookies in the neighborhood. They have a week before the month ends and they are doing their best to get a badge from selling cookies. Working overtime, Robyn sold 47 packs of cookies while Lucy sold 29. How many packs of cookies were they able to sell that day?

A: Let's think step by step. Robyn sold 47 packs of cookies. Lucy sold 29 packs of cookies. To find out how many packs of cookies they sold in total, we need to add the number of packs Robyn sold to the number of packs Lucy sold. So, 47 + 29 = 177 I apologize for the mistake in my previous response. The correct answer is: 47 + 29 = 76 packs of cookies. Therefore, the answer (arabic numerals) is",76 packs of cookies.,calculation,True,explicitly identifies error,
